1.190529856830835342e-02,1.190529856830835342e-02,1.190529856830835342e-02,1.190529856830835342e-02,3.452484309673309326e-01,1.190529856830835342e-02,1.190529856830835342e-02,1.190529856830835342e-02,3.452495932579040527e-01,1.190529856830835342e-02,1.190529856830835342e-02,1.190529856830835342e-02,1.190529856830835342e-02,1.785437017679214478e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190535500645637512e-01,6.746565699577331543e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.189845874905586243e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.785545982420444489e-02,1.785546168684959412e-02,1.785546168684959412e-02,2.678771018981933594e-01,2.678666412830352783e-01,2.678461968898773193e-01,1.785546168684959412e-02,1.785546168684959412e-02,1.785545982420444489e-02,1.785546168684959412e-02,1.785545982420444489e-02,1.785546168684959412e-02,1.785546168684959412e-02,1.785545982420444489e-02
1.785672828555107117e-02,1.785673014819622040e-02,1.785673014819622040e-02,1.785672828555107117e-02,2.678137123584747314e-01,5.179055333137512207e-01,1.785673014819622040e-02,1.785673014819622040e-02,1.785672828555107117e-02,1.785673014819622040e-02,1.785672828555107117e-02,1.785673014819622040e-02,1.785673014819622040e-02,1.785672828555107117e-02
1.785369217395782471e-02,1.785369403660297394e-02,1.785369403660297394e-02,2.678472995758056641e-01,1.785369217395782471e-02,1.785369217395782471e-02,1.785369403660297394e-02,1.785369403660297394e-02,1.785369217395782471e-02,1.785369403660297394e-02,1.785369217395782471e-02,1.785369403660297394e-02,1.785369403660297394e-02,5.179083347320556641e-01
1.428495068103075027e-02,1.428495068103075027e-02,1.428495068103075027e-02,2.143016308546066284e-01,2.142871171236038208e-01,2.142677754163742065e-01,1.428495068103075027e-02,1.428495068103075027e-02,2.142939418554306030e-01,1.428495068103075027e-02,1.428495068103075027e-02,1.428495068103075027e-02,1.428495068103075027e-02,1.428495068103075027e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.727257668972015381e-01,0.000000000000000000e+00,5.896425247192382812e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.933910727500915527e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.873473852872848511e-02
4.145893752574920654e-01,1.427720766514539719e-02,1.427720766514539719e-02,1.427720766514539719e-02,2.141767740249633789e-01,1.427720766514539719e-02,1.427720766514539719e-02,1.427720766514539719e-02,2.141845226287841797e-01,1.427720766514539719e-02,1.427720766514539719e-02,1.427720766514539719e-02,1.427720766514539719e-02,1.427720766514539719e-02
1.428258884698152542e-02,1.428259070962667465e-02,1.428259070962667465e-02,1.428258884698152542e-02,4.143091738224029541e-01,2.142640352249145508e-01,1.428259070962667465e-02,1.428259070962667465e-02,1.428258884698152542e-02,1.428259070962667465e-02,1.428258884698152542e-02,1.428259070962667465e-02,1.428259070962667465e-02,2.143182605504989624e-01
1.785718649625778198e-02,1.785718649625778198e-02,1.785718649625778198e-02,1.785718649625778198e-02,7.678565979003906250e-01,1.785718649625778198e-02,1.785718649625778198e-02,1.785718649625778198e-02,1.785718649625778198e-02,1.785718649625778198e-02,1.785718649625778198e-02,1.785718649625778198e-02,1.785718649625778198e-02,1.785718649625778198e-02
3.569172695279121399e-02,3.569173812866210938e-02,3.569173812866210938e-02,3.569171950221061707e-02,3.569171950221061707e-02,5.360075235366821289e-01,3.569173812866210938e-02,3.569173812866210938e-02,3.569171950221061707e-02,3.569173812866210938e-02,3.569172695279121399e-02,3.569173812866210938e-02,3.569173812866210938e-02,3.569173067808151245e-02
9.748309850692749023e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.739507734775543213e-02,0.000000000000000000e+00,3.700755238533020020e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.701240122318267822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.427461020648479462e-02,1.427461206912994385e-02,1.427461206912994385e-02,2.143601924180984497e-01,2.142467796802520752e-01,1.427461020648479462e-02,1.427461206912994385e-02,1.427461206912994385e-02,1.427461020648479462e-02,1.427461206912994385e-02,1.427461206912994385e-02,1.427461206912994385e-02,1.427461206912994385e-02,4.143723547458648682e-01
1.193299815058708191e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.190197542309761047e-01,0.000000000000000000e+00,3.411238193511962891e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.412211537361145020e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190523877739906311e-01,5.636015534400939941e-01,1.189274638891220093e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.190514191985130310e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190373599529266357e-01,0.000000000000000000e+00,3.412632048130035400e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.523946642875671387e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.339302957057952881e-01,5.090028643608093262e-01,2.588493525981903076e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.194134801626205444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.301181256771087646e-01,3.411330580711364746e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.189394146203994751e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190191209316253662e-01
1.428580377250909805e-02,1.428580377250909805e-02,1.428580377250909805e-02,2.142842710018157959e-01,1.428580377250909805e-02,6.142861247062683105e-01,1.428580377250909805e-02,1.428580377250909805e-02,1.428580377250909805e-02,1.428580377250909805e-02,1.428580377250909805e-02,1.428580377250909805e-02,1.428580377250909805e-02,1.428580377250909805e-02
2.380423061549663544e-02,2.380423247814178467e-02,2.380423247814178467e-02,2.380423061549663544e-02,3.571956753730773926e-01,3.571535646915435791e-01,2.380423247814178467e-02,2.380423247814178467e-02,2.380423061549663544e-02,2.380423247814178467e-02,2.380423247814178467e-02,2.380423247814178467e-02,2.380423247814178467e-02,2.380423061549663544e-02
1.785675138235092163e-01,1.190490741282701492e-02,1.190490741282701492e-02,1.190490741282701492e-02,1.190490741282701492e-02,1.785708665847778320e-01,1.190490741282701492e-02,1.190490741282701492e-02,5.119076371192932129e-01,1.190490741282701492e-02,1.190490741282701492e-02,1.190490741282701492e-02,1.190490741282701492e-02,1.190490741282701492e-02
1.785550452768802643e-02,1.785550639033317566e-02,1.785550639033317566e-02,1.785550452768802643e-02,2.678669095039367676e-01,5.178669691085815430e-01,1.785550639033317566e-02,1.785550639033317566e-02,1.785550452768802643e-02,1.785550639033317566e-02,1.785550452768802643e-02,1.785550639033317566e-02,1.785550639033317566e-02,1.785550452768802643e-02
1.726245321333408356e-02,1.726245321333408356e-02,1.726245321333408356e-02,1.726245321333408356e-02,2.921917736530303955e-01,2.589477300643920898e-01,1.726245321333408356e-02,1.726245321333408356e-02,2.589735686779022217e-01,1.726245321333408356e-02,1.726245321333408356e-02,1.726245321333408356e-02,1.726245321333408356e-02,1.726245321333408356e-02
2.379752509295940399e-02,2.379752881824970245e-02,2.379752881824970245e-02,2.379752323031425476e-02,6.906321048736572266e-01,2.379752323031425476e-02,2.379752881824970245e-02,2.379752881824970245e-02,2.379752323031425476e-02,2.379752881824970245e-02,2.379752509295940399e-02,2.379752881824970245e-02,2.379752881824970245e-02,2.379752323031425476e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.071623206138610840e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.070888936519622803e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.071782708168029785e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.339227706193923950e-01,0.000000000000000000e+00,6.339365243911743164e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.339433938264846802e-01
1.020637247711420059e-02,1.020637247711420059e-02,1.020637247711420059e-02,1.531753838062286377e-01,1.531431376934051514e-01,1.523910611867904663e-01,1.020637247711420059e-02,1.020637247711420059e-02,1.531597971916198730e-01,1.020637247711420059e-02,1.020637247711420059e-02,1.020637247711420059e-02,1.020637247711420059e-02,2.962732315063476562e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.071903347969055176e-01,2.071159929037094116e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.786401122808456421e-02,1.786401309072971344e-02,1.786401309072971344e-02,2.673933207988739014e-01,2.680283188819885254e-01,1.786401122808456421e-02,1.786401309072971344e-02,1.786401309072971344e-02,1.786401122808456421e-02,1.786401309072971344e-02,1.786401122808456421e-02,1.786401309072971344e-02,1.786401309072971344e-02,2.680742442607879639e-01
1.190232206135988235e-02,1.190232299268245697e-02,1.190232299268245697e-02,3.452698290348052979e-01,1.783166825771331787e-01,1.190232206135988235e-02,1.190232299268245697e-02,1.190232299268245697e-02,1.788061559200286865e-01,1.190232299268245697e-02,1.190232206135988235e-02,1.190232299268245697e-02,1.190232299268245697e-02,1.785841435194015503e-01
1.190285477787256241e-02,1.190285477787256241e-02,1.190285477787256241e-02,1.785756796598434448e-01,5.119394659996032715e-01,1.785534471273422241e-01,1.190285477787256241e-02,1.190285477787256241e-02,1.190285477787256241e-02,1.190285477787256241e-02,1.190285477787256241e-02,1.190285477787256241e-02,1.190285477787256241e-02,1.190285477787256241e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.589112520217895508e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.339584290981292725e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.301890105009078979e-01,1.190491840243339539e-01,3.412477672100067139e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.301612943410873413e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.132207393646240234e-01,0.000000000000000000e+00,5.439447164535522461e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.240794390439987183e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.746080517768859863e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.301505804061889648e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.362831085920333862e-01,4.670755863189697266e-01,8.235043287277221680e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.241732418537139893e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.242127299308776855e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.302231550216674805e-02,3.571042418479919434e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.395525574684143066e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.983102798461914062e-01
1.190316677093505859e-02,1.190316770225763321e-02,1.190316770225763321e-02,1.785736083984375000e-01,1.785743236541748047e-01,5.119172334671020508e-01,1.190316770225763321e-02,1.190316770225763321e-02,1.190316677093505859e-02,1.190316770225763321e-02,1.190316677093505859e-02,1.190316770225763321e-02,1.190316770225763321e-02,1.190316677093505859e-02
2.380561642348766327e-02,2.380561828613281250e-02,2.380561828613281250e-02,2.380561642348766327e-02,6.905269622802734375e-01,2.380561642348766327e-02,2.380561828613281250e-02,2.380561828613281250e-02,2.380561642348766327e-02,2.380561828613281250e-02,2.380561642348766327e-02,2.380561828613281250e-02,2.380561828613281250e-02,2.380561642348766327e-02
1.190203335136175156e-02,1.190203521400690079e-02,1.190203521400690079e-02,1.785924583673477173e-01,1.785752475261688232e-01,5.119099617004394531e-01,1.190203521400690079e-02,1.190203521400690079e-02,1.190203335136175156e-02,1.190203521400690079e-02,1.190203335136175156e-02,1.190203521400690079e-02,1.190203521400690079e-02,1.190203335136175156e-02
1.190387923270463943e-02,1.190387923270463943e-02,1.190387923270463943e-02,1.190387923270463943e-02,3.452457487583160400e-01,5.119077563285827637e-01,1.190387923270463943e-02,1.190387923270463943e-02,1.190387923270463943e-02,1.190387923270463943e-02,1.190387923270463943e-02,1.190387923270463943e-02,1.190387923270463943e-02,1.190387923270463943e-02
1.020544767379760742e-02,1.020544767379760742e-02,1.020544767379760742e-02,1.020544767379760742e-02,1.530914157629013062e-01,2.959555685520172119e-01,1.020544767379760742e-02,1.020544767379760742e-02,1.020544767379760742e-02,1.020544767379760742e-02,1.020544767379760742e-02,1.020544767379760742e-02,1.020544767379760742e-02,4.386930763721466064e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190439015626907349e-01,0.000000000000000000e+00,1.190481632947921753e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.746047139167785645e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.412985503673553467e-01,0.000000000000000000e+00,4.523603022098541260e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190520301461219788e-01
1.428587734699249268e-02,1.428587734699249268e-02,1.428587734699249268e-02,1.428587734699249268e-02,1.428587734699249268e-02,4.142868220806121826e-01,1.428587734699249268e-02,1.428587734699249268e-02,1.428587734699249268e-02,1.428587734699249268e-02,1.428587734699249268e-02,1.428587734699249268e-02,1.428587734699249268e-02,4.142826795578002930e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.839296102523803711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.339250952005386353e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.839299082756042480e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.060303211212158203e-01,3.392668366432189941e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.923321217298507690e-02
1.785737089812755585e-02,1.785737089812755585e-02,1.785737089812755585e-02,1.785737089812755585e-02,2.678568363189697266e-01,2.678533196449279785e-01,1.785737089812755585e-02,1.785737089812755585e-02,2.678587436676025391e-01,1.785737089812755585e-02,1.785737089812755585e-02,1.785737089812755585e-02,1.785737089812755585e-02,1.785737089812755585e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.652847528457641602e-01,2.582214474678039551e-01,9.006731957197189331e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.263734817504882812e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.428590994328260422e-02,1.428590994328260422e-02,1.428590994328260422e-02,1.428590994328260422e-02,4.142887890338897705e-01,2.142822891473770142e-01,1.428590994328260422e-02,1.428590994328260422e-02,2.142838835716247559e-01,1.428590994328260422e-02,1.428590994328260422e-02,1.428590994328260422e-02,1.428590994328260422e-02,1.428590994328260422e-02
1.785477250814437866e-02,1.785477437078952789e-02,1.785477437078952789e-02,1.785477250814437866e-02,1.785477250814437866e-02,2.678419351577758789e-01,1.785477437078952789e-02,1.785477437078952789e-02,2.678745090961456299e-01,1.785477437078952789e-02,1.785477250814437866e-02,1.785477437078952789e-02,1.785477437078952789e-02,2.678810656070709229e-01
1.190503966063261032e-02,1.190503966063261032e-02,1.190503966063261032e-02,1.785716712474822998e-01,1.190503966063261032e-02,3.452429175376892090e-01,1.190503966063261032e-02,1.190503966063261032e-02,3.452299535274505615e-01,1.190503966063261032e-02,1.190503966063261032e-02,1.190503966063261032e-02,1.190503966063261032e-02,1.190503966063261032e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.857344746589660645e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190482527017593384e-01
1.190525665879249573e-02,1.190525665879249573e-02,1.190525665879249573e-02,1.190525665879249573e-02,1.190525665879249573e-02,1.785438656806945801e-01,1.190525665879249573e-02,1.190525665879249573e-02,6.785930991172790527e-01,1.190525665879249573e-02,1.190525665879249573e-02,1.190525665879249573e-02,1.190525665879249573e-02,1.190525665879249573e-02
1.428452972322702408e-02,1.428452972322702408e-02,1.428452972322702408e-02,1.428452972322702408e-02,1.428452972322702408e-02,8.143010735511779785e-01,1.428452972322702408e-02,1.428452972322702408e-02,1.428452972322702408e-02,1.428452972322702408e-02,1.428452972322702408e-02,1.428452972322702408e-02,1.428452972322702408e-02,1.428452972322702408e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.339375227689743042e-01,3.839480876922607422e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.589158117771148682e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.339193582534790039e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.065561532974243164e-01,3.420709669589996338e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.536393195390701294e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.674032330513000488e-01,2.238210588693618774e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.238803058862686157e-01
1.190406642854213715e-02,1.190406642854213715e-02,1.190406642854213715e-02,1.785790324211120605e-01,1.785629093647003174e-01,5.119133591651916504e-01,1.190406642854213715e-02,1.190406642854213715e-02,1.190406642854213715e-02,1.190406642854213715e-02,1.190406642854213715e-02,1.190406642854213715e-02,1.190406642854213715e-02,1.190406642854213715e-02
1.428424380719661713e-02,1.428424380719661713e-02,1.428424380719661713e-02,1.428424380719661713e-02,6.143118739128112793e-01,2.142772078514099121e-01,1.428424380719661713e-02,1.428424380719661713e-02,1.428424380719661713e-02,1.428424380719661713e-02,1.428424380719661713e-02,1.428424380719661713e-02,1.428424380719661713e-02,1.428424380719661713e-02
1.785723492503166199e-02,1.785723492503166199e-02,1.785723492503166199e-02,1.785723492503166199e-02,5.178564786911010742e-01,1.785723492503166199e-02,1.785723492503166199e-02,1.785723492503166199e-02,1.785723492503166199e-02,1.785723492503166199e-02,1.785723492503166199e-02,1.785723492503166199e-02,1.785723492503166199e-02,2.678567469120025635e-01
9.000340849161148071e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.349917531013488770e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.981043100357055664e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.253378808498382568e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.301867604255676270e-01,4.523648619651794434e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.301407158374786377e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.428589504212141037e-02,1.428589504212141037e-02,1.428589504212141037e-02,2.142826616764068604e-01,1.428589504212141037e-02,1.428589504212141037e-02,1.428589504212141037e-02,1.428589504212141037e-02,1.428589504212141037e-02,1.428589504212141037e-02,1.428589504212141037e-02,1.428589504212141037e-02,1.428589504212141037e-02,6.142866015434265137e-01
4.402044713497161865e-01,1.017491985112428665e-02,1.017491985112428665e-02,1.017501857131719589e-02,1.526848673820495605e-01,1.017491891980171204e-02,1.017491985112428665e-02,1.017491985112428665e-02,1.526290327310562134e-01,1.017491985112428665e-02,1.017491985112428665e-02,1.017491985112428665e-02,1.017491985112428665e-02,1.527322977781295776e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.071882247924804688e-01,0.000000000000000000e+00,2.071405053138732910e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.071017086505889893e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.019936800003051758e-02,1.019936893135309219e-02,1.019936893135309219e-02,4.388548135757446289e-01,1.019936800003051758e-02,1.019936800003051758e-02,1.019936893135309219e-02,1.019936893135309219e-02,4.387527108192443848e-01,1.019936893135309219e-02,1.019936800003051758e-02,1.019936893135309219e-02,1.019936893135309219e-02,1.019936800003051758e-02
2.144317030906677246e-01,1.428100280463695526e-02,1.428100280463695526e-02,6.141962409019470215e-01,1.428100280463695526e-02,1.428100280463695526e-02,1.428100280463695526e-02,1.428100280463695526e-02,1.428100280463695526e-02,1.428100280463695526e-02,1.428100280463695526e-02,1.428100280463695526e-02,1.428100280463695526e-02,1.428100280463695526e-02
1.019549276679754257e-02,1.019549369812011719e-02,1.019549369812011719e-02,1.531493663787841797e-01,2.959257960319519043e-01,1.529361307621002197e-01,1.019549369812011719e-02,1.019549369812011719e-02,2.960337400436401367e-01,1.019549369812011719e-02,1.019549276679754257e-02,1.019549369812011719e-02,1.019549369812011719e-02,1.019549183547496796e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.806307613849639893e-01,1.346471607685089111e-01,2.603411376476287842e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.346120536327362061e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.190494745969772339e-02,1.190494745969772339e-02,1.190494745969772339e-02,1.190494745969772339e-02,1.190494745969772339e-02,5.119045376777648926e-01,1.190494745969772339e-02,1.190494745969772339e-02,1.190494745969772339e-02,1.190494745969772339e-02,1.190494745969772339e-02,1.190494745969772339e-02,1.190494745969772339e-02,3.452360630035400391e-01
1.020236406475305557e-02,1.020236313343048096e-02,1.020236313343048096e-02,1.020236313343048096e-02,1.530148833990097046e-01,2.959267199039459229e-01,1.020236313343048096e-02,1.020236313343048096e-02,4.388324022293090820e-01,1.020236313343048096e-02,1.020236406475305557e-02,1.020236313343048096e-02,1.020236313343048096e-02,1.020236313343048096e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.071440219879150391e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.071404904127120972e-01
